,노래제목,가수,가사
1205,Boom Boom Pow,Black Eyed Peas(블랙 아이드 피스),"Gotta get that
Gotta get that
Gotta get that
Gotta get that that that, that that

Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom
(Gotta get that) Boom boom boom (That)
Boom boom boom (That)
Boom boom boom
Boom boom boom

Yo
I got that hit that beat the block
You can get that bass overload
I got that rock and roll
That future flow

That digital spit
Next level visual shit
I got that (Boom boom boom)
How the beat bang (Boom boom boom)

I like that boom boom pow
Them chicks is jackin my style
They try to copy my swagger
I'm on that next shit now
Im so 3008
You so 2000 and late
I got that boom boom boom
That future boom boom boom
Let me get it now

Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom
(Gotta get that) Boom boom boom (That)
Boom boom boom (Yeah)
Boom boom boom
Boom boom boom

Im on that supersonic boom
Ya'll hear that spaceship zoom
When when I step inside the room them girls go ape-shit , uh
Y'all stuck on super A-Shit
That low-fi stupid a bit
Im on that HD flat
This beat go boom boom pow

Im a beast when you turn me on
Into the future cybertron
Harder, faster, better, stronger
Makes them ladies extra longer, cuz
We got the beat that bounce
We got the beat that pow
We got the beat that 808
That the boom boom in your town

People in the place
If you wanna get down
Put your hands in the air
Will.i.am drop the beat now

Yep yep
I be rockin the beats (Yep, yep)
I be rockin the beats (Yep yep yep, yep)

Uh-uh

Here we go, here we go
Satellite radio
Yall getting hit with (Boom boom)
Beats so big Im steppin on leprechauns
Shitin on yall you with the (Boom boom)
Shitin on yall you with the (Boom boom)
Shitin on yall you with the..
This beat be bumpin bumpin
This beat go boom boom

Let the beat rock
Let the beat rock
Let the beat rock

This beat be bumpin bumpin
This beat go boom boom

I like that boom boom pow
Them chick is jackin my style
They try to copy my swagger
Im on that next shit now
Im so 3008
You so 2000 and late
I got that boom boom boom
That future boom boom boom
Let me get it now

Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom 
(Gotta get that) Boom boom boom
(Gotta get that) Boom boom boom (Yeah)
Boom boom boom (Yeah)
Boom boom boom
Boom boom boom

Let the beat rock (Let the beat rock)
Let the beat rock (Let the beat...)
Let the beat r... (Let the beat rock, rock, rock, rock)"
1206,Trouble,Neon Jungle(네온 정글),"I don’t look for trouble
But trouble looks for me
And it’s been waiting around corners
Since I was seventeen
They say Here comes a hurricane
Trouble is her middle name!
But I don’t look for trouble
Yeah trouble looks for me
Hey hey!

I just want to live a quiet life
I’ll make an excellent wife
Man I swear I really try
But some boys they just can’t eat it whole
Trouble is my name you know
(Trouble is my name you know)

I don’t look for trouble
But trouble looks for me
And it’s been waiting around corners
Since I was seventeen
They say Here comes a hurricane
Trouble is her middle name!
But I don’t look for trouble,
Yeah trouble looks for me
Hey hey!

Hey!
Hey hey!
Hey!
Hey hey!

I don’t look for trouble
But trouble looks for me
And it’s been waiting around corners
Since I was seventeen
They say that you
Got so many sides
I’m a Gemini
But I don’t look for trouble
Trouble looks for me

Lights up, lets have a toke
Pour more whiskey in my Coke
Never been one of the herd
Flipping everyone the bird
People say that I am heartless
I’ve just learned to use my heart less
I go hard cause I’m the hardest
And we ain’t even started yet!

Hey!
Hey hey!
Hey!
Hey hey!
Hey!
Hey hey!
Hey!
Hey hey!
Trouble!

I don’t look for trouble,
But trouble looks for me,
And it’s been waiting around corners
Since I was seventeen
They say Here comes a hurricane
Trouble is her middle name!
But I don’t look for trouble
Yeah trouble looks for me
Hey hey!

Hey!
Hey hey!
Hey!
Hey hey!
Hey!
Hey hey!
Hey!
Hey hey!

Trouble!"
1207,Amazing,Seal(실),"You're amazing (x 3)
I want you to always feel amazing (x 4)

You say you don't know
How to do it now
So you run
It's not that you're bleeding
But you're through it now
So you run
I know that you need it
You can't live alone
So you run
So you run

Everyone says ""You're amazing!""
Now that you're clean
Only you know who the real ones are
Cause you've seen
There's only one question I want to ask
Is it healing when you hear
Everyone say ""You're amazing!"" ?
Does anyone ask you? 

Do you cry in your sleep
And do you feel okay
When you run?
Thinking its doomsday
You got to let it go
So you run
Pretend you don't see it
That way you can live the lie
When you run
So you run

Everyone says ""You're amazing!""
Now that you're clean
Only you know who the real ones are
Cause you've seen
There's only one question I want to ask
Is it healing when you hear
Everyone say ""You're amazing!"" ?
Does anyone ask you?

I want you to always feel amazing! (x 2)

Cause I know that you're real - Amazing!
Amazing!
Amazing!

Everyone says ""You're amazing!""
Now that you're clean
Only you know who the real ones are
Cause you've seen
There's only one question I want to ask
Is it healing when you hear
Everyone said ""You're amazing!"" ?
Does anyone ask you?

I want you to always feel amazing (x 3)
And I say you're amazing!
You're amazing!"
1209,Stop,Spice Girls(스파이스 걸스),"Stop 

You just walk in, I make you smile It's cool but 
you don't even know me 

You take an inch, I run a mile Can't win you're always right 
behind me 
And we know that you couldn't go and find some other 
Take or leave it or just don't even bother Caught in a craze,
it0s just a faze Or will this be arround forever 

Don't you know you're going too fast 
Racing hard you know it won't last
Don't you know, what can't you see 
Slow it down, read the sign, so you know where you are going 

Chorus Stop right Now Thank you very much
I need someby with the human touch Hey you always on the run
Gotta slow it down baby, gotta have some fun 
Do Do Do Do Do (x3) -always be together Ba da Ba Ba (x3)
- stay that way forever And we know that 
you could go and find some other 

Take or leave it cos we're always got each other 
You know who you are and yes, you're gonna breakdown 
You're crossed the line so you're gonna have to turn arround
Don't you know you're going too fast

Racing hard you know it won't last 
Don't you know, what can't you see 
Slow it down, read the sign, so you know where you are going 

Chorus Gotta keep it down honeym lay your back on the line
Cos I don't care about the money, don't be wasting my time

You need less speed, get off my case 
You gotta slow it down baby, just get out of my face Chorus 
(x3) 
Stop right Now, we wanna thank you 
Stop right Now, thank you very much"
1216,Booyah (feat. We Are Loud & Sonny Wilson),Showtek(쇼텍),"Yes all we care about is dem party 
Keeping them good vibes 
good vibes in the air now 
Feelin' high feelin' high 
Everyone up in the club 
is down with this rockin' 
And that's how it is now 
rocking them now 
Long all night long 
all night long now 
You better be up on that 
dance floor now 
Get in that rhythm now 
I'm a saying Booyah 
Booyah 
I'm I'ma say wha wha wha 
wha wha wha wha wha wha
Rock in' it like this now Booyah 
Booyah
Booyah
Booyah
Yes all we care about is dem party 
Keeping them good vibes 
good vibes in the air now 
Sing along now 
I put that rock in ya body 
Now bounce all night 
Keep them guns outta di club 
Dei killin dis vibe 
Throw it up for the party 
I make 'em feel good 
Goes out to every club 
city and hood 
Now put that rock in ya body now 
yeah 
Whoa I'ma saying 
Put that rock in your body now 
yeah 
Ooh love 
Just keep on rockin
and don't take it easy
Gots to get out of the club
If you don't feel me
Give it up ain't no stopping
Everyone up in the club
Is down with this rocking
And that's all it is now
Rockin' 'em now
Long all night long
all night long now
You better get on da
dance floor now
Get on that riddim now
I'm a saying booyah
Booyah
I'm I'ma a saying what"
1231,"유혹의 소나타 (Sampling Fur Elise, L.van Beethoven)",아이비(IVY),"내 손만 잡으려말고 날 안아봐 
두 눈 다 꼭 감은 채로 느낌을 봐 
가슴이 참 복잡할 땐 날 바라봐
난 널 유혹하는 거란다

손발을 Do It 단 둘이 둘이 이 밤을 Take It
달빛을 켜서 네 맘을 비춰 자 내게 보여줘 

한순간 숨 막힐 듯한 네 표정과 
한숨만 푹 쉬고 마는 입술을 봐 
겁먹기 딱 편한 매력 난 있지만
다 널 유혹하는 거란다

손발을 Do It 단 둘이 둘이 이 밤을 Take It
달빛을 켜서 네 맘을 비춰 자 내게 보여줘 

Baby U Don't Have To Worry
Everything's Alright(right)
손발을 Do It 단 둘이 둘이 이 밤을 Take It

One One and Two 이제부터 우리 둘의 시간 
Three and Four 아직 밤은 깊어 
Five and Six 나를 가져가게 놔둘 시간 
Seven Tonight Gotta Make up Your Mind 

I GOTTA Do It So pretty pretty
I'm Gonna Make It 
온몸을 던져 진하게 Touch YA
유혹의 SONATA

Baby You Don't Have To Worry
Everything's Alright

손발을 Do It 단 둘이 둘이 이 밤을 Take It

어쩜 이런 기회를 잡고 나를 만나러 왔니 
어떤 이도 찾지 못하게 숨겨온 내 사랑 

더 빨리 Do It 단 둘이 둘이 눈길을 Take It
두 손을 펴서 두 팔을 벌려 자 나를 감싸줘 

손발을 Do It 단 둘이 둘이 이 밤을 Take It
달빛을 켜서 네 맘을 비춰 자 내게 보여줘 

Baby You Don't Have To Worry
Everything's Alright

선택은 빨리
한 순간 뿐인 기회는 지금 yo"
1232,미쳤어 (feat. 에릭),손담비,"yes yes, no no, which way to go, 
2008 e to the r i c, let's go

내가 미쳤어 정말 미쳤어 너무 미워서 떠나버렸어
너무 쉽게 끝난 사랑 다시 돌아오지 않는단걸 알면서도 

미쳤어 내가 미쳤어 그땐 미쳐 널 잡지 못했어
나를 떠떠떠떠떠 떠나 버버버버버 버려
그 짧은 추억만을 남겨둔채로 날

후회했어 니가 가버린뒤 난 더 불행해져 네게 버려진뒤
너를 잃고 싶진않아 줄것이 더 많아 나를 떠나지마라
죽도록 사랑했어 너 하나만을 다시는 볼수없단
미친생각에 눈물만 흐르네 술에 취한밤에
오늘은 잠을 이룰수없어

내가 미쳤어 정말 미쳤어 너무 미워서 떠나버렸어
너무 쉽게 끝난 사랑 다시 돌아오지 않는단걸 알면서도
미쳤어 내가 미쳤어 그땐 미쳐 널 잡지 못했어
나를 떠떠떠떠떠 떠나 버버버버버 버려
그 짧은 추억만을 남겨둔채로 날

사랑이 벌써 식어버린건지 이제와 왜 난 후회하는건지
떠나간자리 혼자남은 난 이렇게 내 가슴은 무너지고
죽도록 사랑했어 너 하나만을 다시는 볼수없단
미친생각에 눈물만 흐르네 술에 취한밤에
오늘은 잠을 이룰수없어

내가 미쳤어 정말 미쳤어 너무 미워서 떠나버렸어
너무 쉽게 끝난 사랑 다시 돌아오지 않는단걸 알면서도
미쳤어 내가 미쳤어 그땐 미쳐 널 잡지 못했어
나를 떠떠떠떠떠 떠나 버버버버버 버려
그 짧은 추억만을 남겨둔채로 날

너의 memories 이젠 delete it 
매일밤 부르는건 your name 들리니? 
몹시 아팠나봐 이젠 시작이란 말조차 난겁나
open up a chapter man i'm afaid of that 
전화기를들어 확인해 니 messages
떠나줬으면 좋겠어, catch me if you can but i'm out of here.

내가 미쳤어 정말 미쳤어 너무 미워서 떠나버렸어
너무 쉽게 끝난 사랑 다시 돌아오지 않는단걸 알면서도
미쳤어 내가 미쳤어 그땐 미쳐 널 잡지 못했어
나를 떠떠떠떠떠 떠나 버버버버버 버려
그 짧은 추억만을 남겨둔채로 날"
1233,Run To You,DJ DOC,"하나 투 원 투 뜨리 포
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE BOUNCE
외로울땐 날불러 뭐가 니맘에 걸려
다른남자와 난 틀려 내겐 전활걸어
아무리 우리 멀리 있어도
그 무엇이 날막고 있어도 갈 수 있어
너만 원한다면
달려가겠어 훨훨 날아가겠어
널 안아주겠어 내 모든걸 주겠어 (주겠어)
내 사랑을 받아줘 날 사랑한다 말해줘
BOUNCE with me BOUNCE with me
BOUNCE BOUNCE BOUNCE BOUNCE
외로울땐 날불러 뭐가 니맘에 걸려
내가 원한다는걸 넌 알고 있잖아
I need you I want you I'll run to you
니 마음에 문을 열어 나를 허락해줘
니안에 니맘에 내가 들어 갈수있게 (아 아)
나의 사랑으로 채워줄게
나나 나나나 나나나 나나나 나나 나나나
BOUNCE with me BOUNCE
나나 나나나 나나나 나나나 나나 나나나
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE BOUNCE
마주선 다가선 너와의 뜨거운 시선
피할 수 없어 내맘을 숨길수가 없어
느낄수가 있어 니가 원하는걸
이시간을 기다려 왔어 이젠 널 갖겠어
Just two of us 우리 단 둘이서
하늘을 날았어 멈출수가 없었어
이 시간을 꿈꿔왔어 난 정말 원했어
Yeah Baby I want you
I need you run to you
외로울땐 날불러 뭐가 니맘에 걸려
내가 원한다는걸 넌 알고 있잖아
I need you I want you run to you
니 마음에 문을 열어 나를 허락해줘
니안에 니맘에 내가 들어 갈 수 있게
너와 내가 하나 될수 있게
나나 나나나 나나나 나나나 나나 나나나
BOUNCE with me BOUNCE
나나 나나나 나나나 나나나 나나 나나나
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE with me BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE BOUNCE"
1234,C.O.C (Choice Of Cinderella) (Remix),권소영,"세상에서 가장 밝은 목소리로 
항상 내 아침을 깨워주는 사람 
그렇게 시작하는 그날 하루는 
어쩐지 날아갈 듯 기분 좋은걸

지금까지 우리 만났던 데이트 
단 한번도 나를 실망준적 없어 
어디를 가야할지 무엇을 할지 완벽히 준비했던거야
 
아주 특별하게 주문된 요리 은은한 향기의 와인 
멋진 산책길 로맨틱한 느낌까지 

난 알아 내 지금 이런기분 풍요함속의 행복이라는 것을
하지만 왠지 정해진 시간속에 끝날 신데렐라의 꿈만 같아
난 알아 내 지금 이런느낌 아직은 내가 어리기 때문인걸
그 사람보다 너와 함께했던 오늘이 더 추억이 될것같아

아무것도 가진것은 없었지만 
가슴 속에 별을 담고사는 너의 
날 보는 눈빛 너무 슬퍼보여서 
내가 꼭 필요할 것 같아

그사람과 함께했었던 곳을 오늘은 너와 함께해
왠지 모르게 어색했던 너의 모습

난 알아 내 지금 이런기분 풍요함속의 행복이라는 것을
하지만 왠지 정해진 시간속에 끝날 신데렐라의 꿈만 같아
난 알아 내 지금 이런느낌 아직은 내가 어리기 때문인걸
그 사람보다 너와 함께했던 오늘이 더 추억이 될것같아

난 알아 내 지금 이런 선택 축복보다는 불안이라는 것을
하지만 왠지 더 많은 시간 흘러가면 
절대 후횐 없을 것 같아
난 알아 내 지금 이런사랑 아직 요만큼 작을지 모르지만 
언젠간 우리 지금 여길 기억할 때면 더 찬란해진다는 걸"
1235,돌아 (Funky Mix) (feat. 은지원),미나,"Put your hands up like this 
Come on Come on Come on Come on Boogie down

That's right now check was One

너무나 너무나 시끄런 세상 가슴이 답답해 
오늘도 지루한 해를 떠밀고 어둠을 거니네
나는야 밤이 좋아 외로운 밤이 좋아
시끄런 세상 보이지 않는 이 밤이 난 좋아 hear right

이쁜게 뭐그리 대단한 거야 타고난 내 얼굴
섹시한 몸매가 뭐그리 죄야 타고난 내 몸매
춤 추면서 노래해 모두 나를 쳐다봐 세상을 모두 잊어봐

get on up get on up Everybody get on up
두 손을 하늘로 허리 한번 돌려봐
One more time Two more time 
Once again and One more time
나 돌고 너 돌고 우리 모두 돌아봐

Hey baby can you feel me yo! Yo! Yo! wanna jump
Hey baby can you feel me yo! Yeah Yeah jump Come on
Hey baby can you feel me yo! 
Shake Shake Shake da boom~ 
Hey baby can you feel me yo! 
That's right now check was Two

세상이 도니까 사랑도 돌고 불빛도 돌고
나처럼 외로운 사람들 보니 눈물이 핑도네 
언제까지 이렇게 방황해야만 하나
이대로 이대로 영원히 아침을 못볼 것 같아 hear right

지구는 돈다고 말했던 사람 코페르니쿠스 
차라리 말하지 말 것을 괜히 말했었나봐
이 세상이 도니까 덩달아 나도 돌아 밤이면 나는야 돌아

get on up get on up Everybody get on up
두 손을 하늘로 허리 한번 돌려봐
One more time Two more time 
Once again and One more time
나 돌고 너 돌고 우리 모두 돌아봐

Yo! Yo! 돌아 돌아 우리 한번 놀아보자 All right~
Puy your hands up like this Come on~
이 밤에 불을 질러 리듬에 몸을 실어
너나 할 것 없이 모두 흔들어 제껴
Shake Yo Shake It Shake the dang!
못노는 사람들은 모두 때끼 못생긴 여자들도 모두 Sexy
자 이제 모두 손 머리 위로

어둠이 오면 또 돌고 싶어져 날 누가 제발 멈춰주오

get on up get on up Everybody get on up 
두 손을 하늘로 허리 한번 돌려봐
One more time Two more time 
Once again and One more time 
나 돌고 너 돌고 우리 모두 돌아봐

Hey baby can you feel me yo! 
Hey baby can you feel me yo!
Hey baby can you feel me yo! 
Hey baby can you feel me yo!
Hey baby can you feel me yo! 
Hey baby can you feel me yo!
Hey baby can you feel me yo! 
Hey baby can you feel me yo!"
1236,"쏘리 쏘리 (Sorry, Sorry)",SUPER JUNIOR (슈퍼주니어),"Sorry, Sorry, Sorry, Sorry
내가 내가 내가 먼저
네게 네게 네게 빠져 빠져 빠져 버려 baby
Shawty, Shawty, Shawty, Shawty 
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀 내가 미쳐 미쳐 baby
바라보는 눈빛속에 눈빛속에
나는마치 나는마치 뭐에홀린놈 
(이젠 벗어나지도 못해)
걸어오는 너의모습 너의모습
너는마치 내심장을 밟고왔나봐 
(이젠 벗어나지도 못해)
어딜가나 당당하게 웃는 너는 매력적
착한여자 일색이란 생각들은 보편적 
도도하게 거침없게 정말 너는 환상적
돌이킬 수 없을 만큼 네게 빠져 버렸어
Sorry, Sorry, Sorry, Sorry 
내가 내가 내가 먼저
네게 네게 네게 빠져 빠져 빠져 버려 baby
Shawty, Shawty, Shawty, Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀 내가 미쳐 미쳐 baby
딴딴 딴따다 따 따란딴, 딴딴 딴따다 따
(네게 반해버렸어 baby)
딴딴 딴따다 따 따란딴, 
딴딴 딴따다 따 따라빠빠라
(Hey, girl) gir, gir, gir, gir, gir, girl, i 
눈만뜨면 니 생각
(Hey, girl) 자나깨나 사실 너 하나밖에 안보여
(말해봐) 니 맘에 내가 (말해봐) 자리 잡았는지
(말해줘) 내게 말해줘 (나는 바보 바보 바보)
주변사람들은 말해 내가 너무 적극적
이 세상에 그런사람 어디 한둘이냐고
그걸몰라, 그녈몰라 시기하며 하는 말
내가 부럽다면 그건 그대들이 지는 거 
Sorry, Sorry, Sorry, Sorry 내가 내가 내가 먼저
네게 네게 네게 빠져 빠져 빠져 버려 baby
Shawty, Shawty, Shawty, Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀 내가 미쳐 미쳐 baby
딴딴 딴따다 따 따란딴, 딴딴 딴따다 따 
(네게 반해버렸어 baby)
딴딴 딴따다 따 따라라라, 
딴딴 딴따다 따 따라빠빠라
Let's dance dance dance dance
Let's dance dance dance dance
Let's dance dance dance dance dance dance
Hey 이제 그만 내게 와줄래 
정말 미칠 것만 같아 yeah
난 너만 사랑하고 싶어 
절대 다시 한눈 팔 생각 없어 hey-
애인이라기보다 친구같은 내가 되고 싶어
너의 모든 고민, 슬픔, 함께 간직하고파 
다시없을 만큼 만큼 너를 너무 사랑해
내가 바란 사람 니가 바로 그 that that that girl 
Sorry, Sorry, Sorry, Sorry 내가 내가 내가 먼저
네게 네게 네게 빠져 빠져 빠져 버려 baby
Shawty, Shawty, Shawty, Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀 내가 미쳐 미쳐 baby"
1237,U-Go-Girl (With 낯선),이효리,"Hey girl~ 

It's the princess LEE, HYO-REE
She's back yeah 2008
You ready Hey girl
Girl girl Hey u go girl
De-le De-le that that that girl 
Girl girl Hey u go girl
Baby baby baby baby girl
Say what

오늘은 또 어떤 옷을 입어야할지 
머리는 또 어떻게 만져야 좋을지 
이건 어떠니 또 저건 어떠니 
고민 고민하지마 Girl 
오늘은 또 어떤 말을 해야하는지 
어떻게 내 마음을 전해야 좋을지 
이건 어떠니 또 저건 어떠니 
고민 고민하지마 Girl 

Girl(girl) Hey u go girl
De-le De-le that that that girl 
Girl(girl) Hey u go girl
Baby baby baby baby girl

이제부터 솔직하게 이제부터 당당하게
너의 맘을 보여줘 
바로 이 순간 지금 이 순간 tonight
가끔씩은 달콤하게 가끔씩은 강렬하게
너의 맘을 보여줘 
바로 이 순간 지금 이 순간 tonight 

Girl girl Hey u go girl
De-le De-le that that that girl 
Girl girl Hey u go girl
Baby baby baby baby girl

오늘은 또 어쩐 일로 나를 부르지 
혹시나 또 무슨 일이 생긴건지 
이걸 어쩌지 또 저걸 어쩌지 
고민 고민하지마 Girl 

그 사람도 좋아할까 마음 졸이며
주머니 속 작은 동전 하나 꺼내서 
앞면이 나올지 뒷면이 나올지 
고민 고민하지마 Girl

Girl(girl) Hey u go girl
De-le De-le that that that girl 
Girl(girl) Hey u go girl
Baby baby baby baby girl

이제부터 솔직하게 이제부터 당당하게 
너의 맘을 보여줘 
바로 이 순간 지금 이 순간 tonight
가끔씩은 달콤하게 가끔씩은 강렬하게
너의 맘을 보여줘 
바로 이 순간 지금 이 순간 tonight 

Crazy night That's allright
Let me take you hold tonight
It's allright Hey girl party tonight

Crazy night That's allright
Let me take you hold tonight
It's allright Hey girl party tonight

Girl girl Hey u go girl
De-le De-le that that that girl 
Girl girl Hey u go girl
Baby baby baby baby girl
Girl girl Hey u go girl
De-le De-le that that that girl 
Girl girl Hey u go girl
Baby baby baby baby girl

Hey, I like that that that girl
and let me see a bring it bad bad bad girl 
OK I like that that that girl
and let me see a bring it bad bad bad girl 
One more time baby I like that that that girl
and let me see a bring it bad bad bad girl 
OK I like that that that girl
and let me see a bringit bad bad bad girl 
Girl"
1238,Hands Up,2PM,"울려 퍼지는 음악에 맞춰 
Everyone put your hands up 
and get your drinks up

온 세상이 함께 미쳐 
Everyone put your hands up 
and get your drinks up

Now, 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 

볼륨을 높여 스피커 터지도록 그리고 모두 함께 미쳐 
정신 빠지도록 
정신 빠지도록 
정신 빠지도록
온 몸을 흔들어 봐 봐 아무 생각 안 나도록

오늘 모두 함께 밤 새 
내 말에 동의하는 사람 만세 
오늘 끝까지 계속 달려가세
이랴! 이랴! You know what I’m sayin’ 
이건 귀로 듣는 피로 회복제 영양제
파티를 터트리는 기폭제 밤 새 
흔들리는 불빛에 딱 어울리지 내 말 맞제

울려 퍼지는 음악에 맞춰 
Everyone put your hands up 
and get your drinks up

온 세상이 함께 미쳐 
Everyone put your hands up 
and get your drinks up

Now, 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 

Here we go here we go 계속 달리자고 
이제 겨우 열두 시 아직 해 뜰려면 멀었다고
해 뜰려면 멀었다고
해 뜰려면 멀었다고 
그러니 한 잔 더 마시고 다시 시작하자고

해가 뜨기 전에 절대 
음악이 끊기는 일이 없게 
DJ 오늘 밤을 부탁해
“오빠 믿어도 되지 OK?” Yes Sir 
나는 먼저 들어갈게 
이런 말이 나오는 일이 없게
술 한 잔을 다같이 들이킬게 
one shot 다 같이 자 갈게

울려 퍼지는 음악에 맞춰 
Everyone put your hands up 
and get your drinks up

온 세상이 함께 미쳐 
Everyone put your hands up 
and get your drinks up

Now, 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 

Don't stop 오늘 밤은 떠오르는 모든 생각은 
비워 버리고는 다같이 즐겨 봐

Now, 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 
put your hands up, put your hands up 
put, put, put, put, put 

Put your hands up"
1239,Dash,백지영,"벌써 며칠째야 애만 태우는게 
날 사랑한단 한마디 말조차 하지 못한채 
용기가 없는 넌 다가오지 못하고 
언제까지나 그렇게 멀리서 바라볼거야

이젠 내가 너보다 먼저 다가 갈거야
널 사랑한단 그 말을 내가 먼저 하고 말거야
서로가 사랑인 걸 알고 있는데 
왜 이러고만 있어야 하는지도 정말 답답해

이런얘길 내가 먼저 한다면 
언제나 남자들은 부담스러워하지 
너 역시 그렇다면 어쩔수 없어 
넌 사랑받을 자격도 없는거니까

이제와서 이런 얘길하기가 
조금은 껄그럽고 어색하긴 하지만
사랑은 그리 쉽게 얻을수 없어
언제까지나 이럴순 없잖아

누가 먼저란건 그리 중요하지 않아 
짧은 생을 사랑 하나만으로 산다면

너를 사랑한 후 내가 달라진건 
외롭던 나의 사간을 채워준 너의 생각뿐
불처럼 타오른 열정은 아니지만
깨지지않는 사랑의 믿음이 생겨난거야

이젠 내가 너보다 먼저 다가 갈꺼야
널 사랑한단 그 말을 내가 먼저 하고 말꺼야
서로가 사랑인 걸 알고 있는데 
왜 이러고만 있어야 하는지도 정말 답답해

이런얘길 내가 먼저 한다면
언제나 남자들은 부담스러워하지 
너 역시 그렇다면 어쩔수 없어 
넌 사랑받을 자격도 없는거니까

넌 사랑받을 자격도 없는거니까"
1240,Passion,코요태,"It's on and bump it 
It's on and bump it 
It's on and bump it 
get ready to ride yeah! 

It's on and bump it baby 
come on and bump it baby 
It's on and bump it baby 
come on and bump it baby 
people in the house lets go 

아련히 기억에 멀어지던 
너를 다시 볼수 있어 행복했었어 
하지만 나 멀리서 너만을 하염없이 보고 말았지 

우리 헤어지고 나의 일기 속에 
너의 이름으로 채운적도 많았고 
매일 밤 나의 옷깃을 적시며
너의 이름 부른 적 많았어

Get ready it's on 
영원히 나와 같이 있을거라던 
그런날들은 이제 모두 Done Done 
그런 넌 넌 내겐 모든 것이였던 
떠나버린 넌 너무나 멀어진 넌 왜 날 떠나갔나 
오직 너를 위해 살아온 나 왜 나를 잊으려고 하나 
너와나 why you gotta leave me now 

가슴에 너를 묻어 버리고 기억에서 너를 지웠었는데
다시 흔들리는 나를 어떻게 해야 해 
우리 다시는 헤어지지 말자고 
우리 사랑 포기하지 말자고 
말하고 싶어 너를 내게 돌리고 싶어 나만을 안아줘

이대로 나를 잊어줘 
문득 떠오르는 나의 모습 지워줘 
힘들어도 다신 니곁에 갈순 없잖아 날 용서해 

그저 행복했던 날들 너를 위해 살아온 
나는 절대 너를 원망하지 않아 
이젠 다시 나를 받아줘 내게 돌아올수 없니 
tell me the reason why you left me 
baby take me back 어서 나를 받아줘
언제나 너를 기다릴께 

가슴에 너를 묻어 버리고 기억에서 너를 지웠었는데
다시 흔들리는 나를 어떻게 해야 해 
우리 다시는 헤어지지 말자고 
우리 사랑 포기하지 말자고 
말하고 싶어 너를 내게 돌리고 싶어 나만을 안아줘

우리 다시는 헤어지지 말자고 
우리 사랑 포기하지 말자고 
말하고 싶어 너를 내게 돌리고 싶어 나만을 안아줘"
