,노래제목,가수,가사
1019,사랑의 계절,BIGONE (빅원),"난 아직도 너와의 사랑에
미소가 피고 녹아 내리는 걸
널 안았던 너와의 계절에 난
따뜻한 향기가 가득 차는 걸
전부 불타버렸던 여름에 연기처럼 널 보내고
전부 얼어버렸던 가을 겨울 지나
난 산들바람 불던 사랑의 계절에 너와
꽃향기를 맡던 사랑의 계절에 너와
너를 사랑했던 사랑의 계절에 너와 난
I singing 라 라 라라라
여전히 라 라 라라라
우리의 라 라 라라라
사랑의 사랑의 계절에 너와
이 봄이 널 안고 떠나도
우린 여전히 피어나고
향기로운 우리들의 계절을 되돌릴 수 있다면
산들바람 우리들의 사랑을 되돌릴 수 있다면
난 산들바람 불던 사랑의 계절에 너와
꽃향기를 맡던 사랑의 계절에 너와
너를 사랑했던 사랑의 계절에 너와 난
I singing 라 라 라라라
여전히 라 라 라라라
우리의 라 라 라라라
사랑의 사랑의 계절에 너와"
1020,urs! (Feat. kani),YELLA(옐라),"Now I can call you a lover yeah
많은 우연들을 건너서 난
여기까지 왔어 For you
흩어진 계절까지도
아쉬워하지 않을 거야
이대로 여기 난 네 곁에 옆에
더 크게 웃어줘
내게 오래 남을 너니까
내 순간을 다 줄게
네가 원한다면
Forever urs
You don't have to blue
우린 지금뿐야
늘 마지막을 건너왔지만
I'll be urs
멀리 돌아 모아뒀어 난
반짝거리던 순간들을
네 손에 쥐여줄게 For you
여전할 거란 순간도
하나둘 지나가겠지만
Don't you worry
Now is forever
Whenever I'll be your side
더 크게 웃어줄게
가득히 남을 나니까
네 순간은 화려해 네가 원한다면
Forever urs
You don't have to blue
우린 지금뿐이야
늘 마지막을 건너왔지만
I'll be urs
It's all urs
네 주위들을 둘러봐
It's all urs
가득히 모아 뒀잖아
It's all urs
내 순간들을 가져가
It's all urs
반짝거리고 있잖아
전부 넘어왔지
너 아닌 건 다 지루해
고민할 것도 없이
Oh move on
네 모든 걸 내게 보여줘
떠다니는 맘을 잡아줘
떠나가지 못하게
Forever urs
You don't have to blue
우린 지금뿐이야
늘 마지막을 건너왔지만
I'll be urs
It's all urs
네 주위들을 둘러봐
It's all urs
가득히 모아 뒀잖아
It's all urs
내 순간들을 가져가
It's all urs
반짝거리고 있잖아"
1021,미라클 (Miracle),오마이걸(OH MY GIRL),"따뜻했던 봄인 것 같아 낯설었지만 yeah
나의 곁에 다가왔던 기적
비바람이 불어와 걷기 힘들어도
이겨낼 자신 있거든 난
너만은 날 받아줄 걸 알아

우리가 함께한 시간만큼 같은 맘
늘 조금 서툴지만 널 위해 노래해

어두울 때 한 줄기 빛을
길 잃으면 실바람을 후
우리만의 신호로 이끌어줘
또 보이지 않아도 알잖아 우린 
뭐 그래 힘들 때도 있을 거야 다 
나눠도 돼 언제나 여기 with you 
내 맘은 이미 only you (be be my baby)

가끔 넌 지치지 않니 그 모든 말들이 yeah 
아주 조금 많이 슬퍼져 난
불안정한 공기와 찬 바람이 불어도
저 밤하늘의 별들처럼 
반짝이며 우릴 비춰주네

힘들고 혼자가 됐다고 또 느껴 난
늘 조금 서툴지만 널 위해 노래해

푸른색이 빛 도는 맑은
겨울 지나 맞이한 그 봄 
너는 나의 단 하나의 기적이야
하나뿐인 나만의 소중한 기적
저 하늘 위로 손을 잡아 봐봐 쭉
새파랗게 푸르른 맘이 with you
언제나 always be with you
 
매번 어긋난다 느껴도 곁에 있음을 느껴
멀리 있는 게 아니라 가까이 있다 
널 새기고 새겨
켜져 있는 rhyme switch들은 끄고 off
몇 번을 지나쳐 지쳐 반복돼도

작은 별빛 하나 작은 꽃잎 하나
너와 내가 만들어간 예쁜 정원에

늘 기억할게 반짝이던 이 시간
우리가 원했던 밤
Woah yeah baby

우리 둘만 있던 그곳에
난 언제나 서 있을게 늘 
함께라면 그곳이 또 어디든
어디서든 함께해 줄 거지 
미라클
안녕 별이 빛난 하늘길을 shy
반짝이며 우리를 비출 거야 
You're my only miracle

(be be my baby)
Yeah only you
(be be my baby yeah)
(be be my baby)"
1022,symphony,oftn(오픈),"can you tune up my heart and play
your words like rhythm with how you say
as our symphony starts to sway
we're a perfect harmony
and I hope we stay that way
lately I been playing outta tune
and I can't play what u been wanting too
the way you playing ain't nothing I heard before
I just improvised my lines but
you understanding where I come from
you're a melody that's stuck in my head
what can I do
I'm not just following your lead
You're composing my every move
can you tune up my heart and play
your words like rhythm with how you say
as our symphony starts to sway
we're a perfect harmony
and I hope we stay that way
I've been learning
all the songs that
you say make you feel alive
I've burning
them to disks
so I could listen while we drive
away from all the madness
this synesthesiatic love
that we been feeling
I hope it lasts a while
what can I do
I'm not just following your lead
You're composing my every move
can you tune up my heart and play
your words like rhythm with how you say
as our symphony starts to sway
we're a perfect harmony
and I hope we stay that way
oh oh oh
play me your melody
oh oh oh
you are my symphony
oh oh oh
play me your melody
oh oh oh
you are my symphony"
1024,교실에서 (Feat. 러비),마인드유,"창가 쪽에 앉은 너를 우연히 봤어
마침 햇살이 따스히 비췄지
참 예뻐 보였어 햇살에 비친 먼지가
반짝거리며 떠다녔었지
그때부터였어 네 눈을 피한 게
너의 뒷모습만 몰래 보았지
너무 떨렸어 넌 무슨 생각을 할까
너도 내 생각을 할까
말도 안 되지 알아
난 너무 부족하지 맞아
널 좋아해도 될까?
너는 봄을 담은 하늘색 물 같아
네가 웃으면 나도 그렇게 돼
우리 같이 있자 특별한 거 안 해도
네 옆에 있어도 되니
같이 걷고 싶어 날씨가 좋아서
난 알고 있었어 나를 바라보던 너
너와 눈이 순간 마주쳤을 때
난 그때 알았어 급하게 눈을 피했지
괜히 널 의식하게 돼
말도 안 되지 알아
날 좋아하는 걸까 설마
괜히 설레네
너는 봄을 담은 하늘색 물 같아
네가 웃으면 나도 그렇게 돼
우리 같이 있자 특별한 거 안 해도
네 옆에 있어도 되니
한 발 한 발 다가갈게
네가 부담스럽지 않게
바람이 불어와 봄의 향기가
사랑을 하려고 해
우연한 햇살과 우연한 장소에
우연히 네가 그곳에 있었어
이젠 봄이 오면 네가 떠오를 거야
널 봄으로 기억할게
너는 봄을 담은 하늘색 물 같아
네가 웃으면 나도 그렇게 돼
우리 같이 있자 특별한 거 안 해도
네 옆에 있어도 되니
같이 걷고 싶어 날씨가 좋아서"
1025,봄이 온듯해,오시영,"햇살이 비춰 따스히 날 감싸오죠
포근해진 듯 옷차림
모두 다 가벼워졌어요
발걸음도 그래
지저귀는 새소리가 좋아
봄이 온 듯해
그대와 나란히 걷던 그 길에
새싹이 돋고 향긋한 향기가 나
얼어있던 내 마음에도
봄바람이 불어와
행복하게 해 웃음이 나
아침 잠 많던 겨울이 지나갔어요
집을 나서기 싫었던 겨울이
어느덧 봄이 와 내 주위를 감싸
기다렸던 봄이 왔어 좋아
봄이 온 듯해
그대와 나란히 걷던 그 길에
새싹이 돋고 향긋한 향기가 나
얼어있던 내 마음에도
봄바람이 불어와
행복하게 해 웃음이 나
그대와 나 같이 있어
이 봄을 같이 느낄 수 있어
봄이 온 듯해
그대와 나란히 걷던 그 길에
새싹이 돋고 향긋한 향기가 나
얼어있던 내 마음에도
봄바람이 불어와
행복하게 해 웃음이 나"
1026,봄에 취해,다일 (Di1e),"봄바람 때문에
흩날리는 꽃잎에
네가 너무 예뻐보여
(내가 좀 미쳤나봐)
봄바람 때문에
흩날리는 머릿결에
내 맘이 울렁거려
(나 지금 취했나봐)
평소와 다를게 없는 거리
변한건 딱히 잠이 오는 따스한 공기
물들어 온통 주변이 분홍색 꽃잎
네 손을 잡고 싶어져 나 왜 이럴까
woo 너의 손을 잡는다면
woo 너의 표정은 과연
화를 내면 어쩌지
덜 취했나 용기가 어쩐지
부족해 좀 더 걷는다면
더 취할 수 있을까 그렇다면
피죠 내 볼엔 벚꽃이
분홍빛 진심 담아하는 취중고백
봄바람 때문에
흩날리는 꽃잎에
네가 너무 예뻐보여
(내가 좀 미쳤나봐)
봄바람 때문에
흩날리는 머릿결에
내 맘이 울렁거려
(나 지금 취했나봐)
봄바람에 취했나봐
너도 알다시피 내가 술은 잘 못해
사실 마셔 친구끼린 근데 너랑은 못해
나랑 친구 안 해도 돼
아니 그게 아냐 오해
하지마 에라 모르겠다
사실 나 나 너 너 조 좋아해 이건 취중고백
비행기 대신 타보자고 봄
내 옆에 너만 있다면 어디라도 좋음
ay ay 너가 좋아하는 디즈니랜드로 가자
슝슝 날아 이미 해버렸구 상상
너는 공주고 나는 왕자
해피엔딩만 남아 펼쳐진 꽃길만 걸어가자
봄바람 때문에
흩날리는 꽃잎에
네가 너무 예뻐보여
(내가 좀 미쳤나봐)
봄바람 때문에
흩날리는 머릿결에
내 맘이 울렁거려
(나 지금 취했나봐)
봄바람에 취했나봐"
1027,봄타나봐,레니,"나도 몰래 두근거리고 설레이는건 
봄이라 그런거래요 봄이라 그런거래요
빨게지고 숨이막히고 장난아닌데 
모두들 나보고 봄타는거래요
 
그럴지도 몰라요 요즘 
나 이상하게 바람만 불면 웃는걸요
길을 오가던 사람들이 자꾸 
쳐다봐도 부끄러운줄도 몰라
춤을 추듯 걸어가요. one step, two step 
three and turn I’m going crazy.
 
우우우우 우우우우 나 봄타나봐 
우우우우 우우우우 나 웃음이나
봄이면 나오는 벚꽃엔딩노래나 들으면서 
너와 둘이 이 거리를 걷고싶어 오예예
 
매일매일 그대가올린 사진을 보면 
무슨 생각을 하는지 아무도 모를거예요 
스르르르 눈을감으면 영화가 시작되 
장르는 달콤한 로멘틱코메디
 
그대는 카푸치노 
나는 아메리카노 거릴 걸으며
그대에게 그댄 나에게 
이런말을하죠 다정스럽게
자기야 나오늘 어때? 널보면 기분이 UP되! 
벚꽃맞으며 사랑노래 해피앤딩
 
우우우우 우우우우 나 봄타나봐 
우우우우 우우우우 나 웃음이나
봄이면 나오는 벚꽃엔딩노래나 들으면서 
너와 둘이 이 거리를 걷고싶어

개나리 노랑노랑노랑 그리고 
너랑나랑 놀아 이대로 라라라라라라
나 꿈이 아니길 오우예

우우우우 우우우우 나 봄타나봐 
우우우우 우우우우 나 웃음이나
봄이면 나오는 벚꽃엔딩노래나 들으면서 
너와 둘이 이 거리를 걷고싶어 
우우예예예 너와둘이 우리둘이 예"
1028,봄편지 (love letter),설경,"밤하늘 위 바람 지나고
쏟아질 듯 반짝이는
은하수 별빛이 내리면
그대에게 난 편지를 써요
나의 두 손이 여린 마음을
어루만져 줄 거예요
맑은 눈으로 시린 눈물을
안아줄게요
작은 소리로 그대를 향한
사랑을 노래할게요
우리 마음은 노을 빛처럼
물들어가요
우우우우우 꽃잎은 흩날려
우우우우우 우리를 감싸죠
우우우우우 시간이 흘러도
우우우우우우 곁에 있을게요
나의 두 손이 여린 마음을
어루만져 줄 거예요
맑은 눈으로 시린 눈물을
안아줄게요
작은 소리로 그대를 향한
사랑을 노래할게요
우리 마음은 노을빛처럼
물들어가요
우우우우우 꽃잎은 흩날려
우우우우우 우리를 감싸죠
우우우우우 시간이 흘러도
우우우우우우 곁에 있을게요
우우우우우 꽃잎은 흩날려
우우우우우 우리를 감싸죠"
1029,봄밤,하윤주,"봄밤엔 떠나간 사람
꽃잎으로 피어난다
봄밤에 떠나간 사람
향기로 피어난다
아스라이 멀어서
산굽이 돌아가는
구름 같아도
그대 모습 그대 목소리
부드러운 바람같이
달려올 것만 같아
작은 목소리로
별을 부르듯
그렇게 그대를 불러본다
작은 목소리로
별을 부르듯
그렇게 그대를 불러본다"
1030,봄바람 (feat. 나얼),이문세,"라일락 꽃 거리마다 가득 코끝이 아려와
햇살 같은 연인들의 미소 눈부신 날이야

그래 햇살 탓일까 아지랑이 피는 하늘
잠시 감은 눈에 나도 몰래 생각이나 

봄바람처럼 살랑 날 꽃잎처럼 흔들던 사람
꿈처럼 지난날들 이제 다시 돌아갈 수 없지만
봄바람처럼 살랑 내 가슴을 또 흔드는 사람
언제나 나에게 그대는 봄이야

척 봐도 시작하는 저들 어쩐지 웃음 나
그때 우린 저들 같았을까 떠올려 보지만

그래 마냥 좋았어 다시 내겐 없을 만큼 
허나 지나버린 얘기인데 웃을 뿐이야

봄바람처럼 살랑 날 꽃잎처럼 흔들던 사람
꿈처럼 지난날들 이제 다시 돌아갈 수 없지만
봄바람처럼 살랑 내 가슴을 또 흔드는 사람
언제나 나에게 그대는 봄이야

다시 돌아오는 계절처럼 나를 찾아오는 그대
영원 할 것 같던 그 순간이 어제 같은데

봄바람처럼 살랑 날 꽃잎처럼 흔들던 사람
꿈처럼 지난 날들 이제 다시 돌아갈 수 없지만
봄바람처럼 살랑 또 하루하루 멀어지지만
어느새 또다시 눈부신 봄이야

봄바람처럼 살랑 또 하루하루 멀어지지만
어느새 또다시 눈부신 봄이야"
1031,봄 빛 (The Light),Kei (케이),"흩날리는 꽃잎에게 물었어
너에게도 봄이 불어 왔을까
햇살처럼 웃었던
따듯한 모습 그대로
그림처럼 내게 남아 있는 걸 yeah
같은 시간 속 널
다른 공간 속 난
바람에 실려왔던
네 향기에 눈 감은 채
너를 그려 그 순간처럼
Oh
너와 함께 했던 봄빛 같던 눈빛
아직도 난 기억해
그 모든 순간들을 믿어
멀리 있어도
눈부시게 빛나던
I Remember
I Remember
맑은 햇살처럼
(따듯하게 찾아와)
고운 바람처럼
(내 옷깃을 스치고)
너의 기억에 물들어
그 때 그 날에 머물러
이 계절처럼 가끔은 날 찾아와줬음 해
Oh
너와 함께 했던 봄빛 같던 눈빛
아직도 난 기억해
그 모든 순간들을 믿어
멀리 있어도
눈부시게 빛나던
I Remember
I Remember
It's you
사실은 너도 날 떠올려주길
부탁해
너의 시간이 나와 같다면
I can already feel your love again
And let's try again
다시 감싸줘 품에 안아줘 날
느낄 수 있게
너와  함께 했던 봄빛 같던 눈빛 (온기)
아직도 난 기억해 (별빛처럼 빛나던)
그 모든 순간들을 믿어
멀리 있어도 (멀리 있어도)
눈부시게 빛나던
I Remember
별빛처럼 빛나던
I Remember
I Remember starry star
시간이 지나도
I Remember"
1032,봄의 향기,더 데이지(The Daisy),"차갑던 바람 점점 녹아내리고
마중 나와준 봄의 향기
너에게 가는 거리거리마다
벚꽃잎 쏟아져 내려와
좋아한다고 너를 올려다 보면서
그렇게 흔한 말로 고백을 했어
길게만 느껴지던 하루하루가
오늘따라 빠르게 흘러 눈치없이
봄바람 불어 나를 살랑이게 해
물들은 너와 나의 향기
쏟아지는 벚꽃잎들 사이로
보이는 따스한 네 표정
좋아한다고 너를 올려다 보면서
그렇게 흔한 말로 고백을 했어
길게만 느껴지던 하루하루가
오늘따라 빠르게 흘러 눈치없이
너라서 좋아 그 미소에 녹아
채워지는 내 찰나의 시간
좋아한다고 너를 올려다 보면서
그렇게 흔한 말로 고백을 했어
길게만 느껴지던 하루하루가
오늘따라 빠르게 흘러 눈치없이"
1033,우리의 봄,린다(LINDA)CONNECT 아티스트,"우연히 만난
우릴 닮은 구름은
햇살을 머금어
미소로 날 비추네
바람의 시선도 신경 쓰지는 말고
나를 밀어내는 파도의 물살도 딱히 상관없어
이건 우리의 봄
너와 내가 만들 오늘의 이야기는
시시하지만 또
찬란하게 빛나
설레임이 가득해
Yeah Yeah Yeah Yeah
우연히 마주 본 너의 마음에
드리운 그늘마저 빛이 나네
오롯이 새겨놓은 너의 이름은 저
태양을 온전히 받아내고 있어
이건 우리의 봄
너와 내가 만들 오늘의 이야기는
시시하지만 또
찬란하게 빛나
설레임이 가득해
이건 우리의 봄
너와 내가 마주 잡은 두 손의 끝엔
어스름한 날 또
마주한 꽃처럼
소중함이 가득해
We'll bloom anything anywhere
우리가 바라는 그대로 그렇게 Woo
We'll bloom anything anywhere
우리가 바라는 그대로 그렇게
We'll bloom anything anywhere
(We'll bloom anything anywhere)
We'll bloom anything anywhere
(We'll bloom anything anywhere)"
1034,봄 때문이야,시즈닝(Seasoning),"늦겨울 추위가 지나가고 따뜻한 공기에
나도 몰래 설레었나 봐 별일이야 나 이것 참
안 가던 공원을 산책하고 자전거를 타고
봄바람에 몸을 맡기며 이 공길 다 느끼고파
얼어있던 모든 게 햇살에 녹아내려
날 위한 춤을 추네 축제는 이제 시작이야
이름 모를 꽃송이가 내 귓가에 속삭이네
살금살금 너에게로 다가가서
네게 말하라고 하네 사랑한다고
봄바람이 포근하게 내 어깨를 두드리네
살금살금 너에게로 다가가서
네게 말하라고 하네 너와
벚꽃놀이 가고 싶다고
얼어있던 모든 게 햇살에 녹아내려
날 위한 춤을 추네 축제는 이제 시작이야
이름 모를 꽃송이가 내 귓가에 속삭이네
살금살금 너에게로 다가가서
네게 말하라고 하네 사랑한다고
봄바람이 포근하게 내 어깨를 두드리네
살금살금 너에게로 다가가서
네게 말하라고 하네 너와
벚꽃놀이 가고 싶다고
저기 잠깐만 시간 좀 내줄래
사실 오랫동안 널 좋아했어
오늘 날씨도 좋고 한데 함께
손잡고 벚꽃놀이 안 갈래
이름 모를 꽃송이가 내 귓가에 속삭이네
살금살금 너에게로 다가가서
네게 말하라고 하네 사랑한다고
봄바람이 포근하게 내 어깨를 두드리네
살금살금 너에게로 다가가서
네게 말하라고 하네 너와
벚꽃놀이 가고 싶다고"
1035,봄이야,레메디(Remedy)CONNECT 아티스트,"넌 내게 봄이야 봄이야 봄이야
차갑던 맘을 다 맘을 다 맘을 다
녹여준 너잖아 너잖아 너잖아
그런 넌 봄이야 봄이야
너 없인 아무것도 못하잖아
너의 말 한마디로 변했잖아
내가 젤 좋아하는 너잖아
널 보고 닮아가는 나잖아
아름다운 두 눈
담고 싶어 네 입술
속삭여줘 내 귓속
깊은 곳까지 너의
목소리를 들려줘
잠들 때까지 듣고 싶어 girl
너와 같이 저 너머
무지갤 보고 싶어
우리 그리자 잠들 방과
퍼지는 이 노래와
축복해 주는 밤과
그 안에 스며든 good vibe
새벽 공기가 차가
워도 너 하나면 good night
그런 넌 내게만
찾아온 따뜻한 봄이야
넌 내게 봄이야 봄이야 봄이야
차갑던 맘을 다 맘을 다 맘을 다
녹여준 너잖아 너잖아 너잖아
그런 넌 봄이야 봄이야
너 없인 아무것도 못하잖아
너의 말 한마디로 변했잖아
내가 젤 좋아하는 너잖아
널 보고 닮아가는 나잖아
내가 좋아하는
꽃을 닮아있어
네가 가득 품은
향기들 마저도
네가 날 가시처럼
찔러도 붙잡을 거야
그만큼 가치 있어
전불 줘도 될만한
내 삶은 네게만
스며 들 수 있잖아
넌 내 삶이자 봄이야
절대로 놓치지 않을 거야 정말
넌 내게 봄이야 봄이야 봄이야
차갑던 맘을 다 맘을 다 맘을 다
녹여준 너잖아 너잖아 너잖아
그런 넌 봄이야 봄이야
너 없인 아무것도 못하잖아
너의 말 한마디로 변했잖아
내가 젤 좋아하는 너잖아
널 보고 닮아가는 나잖아"
1036,내게도 봄,올옷(ALLOT),"멈춰있던 날들이 움직여
닫혀있던 마음 모두
너에게로 한두 걸음
내게 봄이 오나 봐
거리엔 햇살이 가득하고
그 위를 지나쳐가네
불어오는 바람에
그대 향기가
나의 봄에 꽃이 돼주길
멀리 있지는 않았어도
문득 갑자기 찾아온 너란 설렘
마주 보며 나란히 걸을 때면
나도 모르게 웃곤해
눈처럼 내리는 꽃잎 사이로
수줍은 표정을 하고서
한없이 두근대는 내 맘을 아는 건지
가까이 다가온 너
멀리 있지는 않았어도
문득 갑자기 찾아온 너란 설렘
마주 보며 나란히 걸을 때면
자꾸 웃음이 나
내게 너라는 봄
속삭여줄래 이제"
1037,우연히 봄,San E (산이),"우연히 내게 오나봐
봄 향기가 보여
너도 같이 오나 봐
저 멀리서 네 향기가
설레는 코끝에 나의 입술에
괜찮은 느낌 이 떨림
나도 몰래 우연히 봄
햇살이 따스해 옷도 많이 얇아졌어
바람도 싱그러 하늘색이 너무 예뻐
가만히 아무것도 안해도 I'm feeling good
끝나지 않을것 같았는데 어느새 봄
앙상한 나뭇가지에도 곧 피겠지 꽃
길거리 같이 걷는 연인들이 눈에 띄어
다들 오늘만 기다렸다는듯
나도 모르게 대입하게되 우리 모습
이런날 넌 뭘 하고 있을까
스치는 상상 거기 내가 있을까
날 어떻게 생각해 그게 제일 궁금해
니 맘에 들고파 너무 솔직해 미안해
하루종일 웃게 해주고싶지만
I don't wanna be just funny friend
전활할까 문잘 보낼까 시간이 보채네
오늘은 꼭 널 봐야겠어
오늘 날씨가 마치 너
봄을 닮았어
우연히 내게 오나 봐
봄 향기가 보여
너도 같이 오나 봐
저 멀리서 네 향기가
설레는 코끝에 나의 입술에
괜찮은 느낌 이 떨림
나도 몰래 우연히 봄
흠 너와 얘기할 대화거릴 생각해
어색한 침묵 I hate
자연스럽게 그게 중요해
너무 과하거나 소극적인 태돈 fail
부담주기 싫어 딱 적당히 맘에 들 정도만
talk to me
기회만 줄래 I'm ready yeah I'm prepared
promise, I always keep with me
너가 옆에 있다면 올해 생일선물 같은건
안 받아도 될것같은데
따사론 햇빛 움츠린 마음 녹아내리게해
푹신한 구름 폭죽소리 popping 샴페인
더 가까이 보고싶어 웃는얼굴
can we get closer?
상상속 모습과 달리 현실은 루저
오늘이여해해 내일은 다를테니
I just want  to say 고마워 내앞에 나타나줘서
꼭 말해야겠어
기다려줘 가고있어
우연히 내게 오나봐
봄 향기가 보여
너도 같이 오나 봐
저 멀리서 네 향기가
설레는 코끝에 나의 입술에
괜찮은 느낌 이 떨림
나도 몰래 우연히 봄
I love u so I need u
너무 쉬운걸
그래도 나 참고 있을게
난 여자이니까 하루 더 기다려
바보야 내게 말해 봐
네 마음도 보여
갖고 싶다고 해 봐
더 이상은 감추지 마
어느새 내 앞에 이젠 내 앞에
괜찮은 느낌 이 떨림
나도 몰래 우연히 봄"
1038,봄봄봄이 와요 (feat. 로코),베리,"벚꽃의 향기가 흩날려요
향긋한 바람이 휘날려요
밤새도록 그대 생각뿐
나는 푹 빠졌죠
거리 위 연인들은 좋아 보여
라디오 속 노랜 두근거려
머리 위에 살랑거리는
너의 핑크색 입술까지
내게 봄봄봄이 와요
너의 라일락 향기처럼
온통 흩어지는 이 노래처럼
내게 봄봄봄이 와
love is true
커피의 향기가 좋은가요
그대와 단둘이 걸을까요
커져버린 그댈 향한 맘
이젠 어떻게 할 수 없죠
파란 하늘에 둥둥 떠다니는
하얀 구름이 마치 그대 같죠
하얀 얼굴 찰랑거리는
너의 갈색 긴 머리까지
내게 봄봄봄이 와요
너의 라일락 향기처럼
온통 흩어지는 이 노래처럼
내게 봄봄봄이 와
love is true
내 친구들 다 널 궁금해해
날 이렇게 만든 사람
떨리는 목소리로 고백해
나 이만큼 널 좋아해
내게 봄봄봄이 와요
너의 라일락 향기처럼
온통 흩어지는 이 노래처럼
내게 봄봄봄이 와
love is true"
1039,산책,모트(Motte)CONNECT 아티스트,"How are you today
지금 뭐하고 있어 난
너의 모든 걸 알고 싶어
은은한 조명을 켜고
내 옆에 앉아
이불 하나로 나눠 덮자
차가운 밤거리를
혼자서 걷기에는
너무나 외로운 걸
우리 손 잡고 같이 나가
옆으로 지나가는
사람들 피해 걷고 또 걷자
넌 따라오기만 해
If you wanna go out there
언제든 말만 해
널 데리러 갈게 나
If you wanna hold my hand
걱정은 하지마
나도 같은 마음이니까
바쁜 하루 속에도
너무 보고 싶어
마음은 이미 네 앞에 있어
어두운 이 거리를 지나
네게 달려갈게
다른 것들은 필요 없어
고요한 이 시간에
나를 기다려줘서
너무나 고마운 걸
우리 손 잡고 같이 나가
바쁜 사람들 틈에
서로의 눈을 보고 또 걷자
넌 따라오기만 해
If you wanna go out there
언제든 말만 해
널 데리러 갈게 나
If you wanna hold my hand
걱정은 하지마
나도 같은 마음이니까
Don't you worry bout a thing
시간이 지나도 사라지지 않아 난
So don't you worry bout a thing
아무 말 없이도 채워지는 우리
넌 따라오기만 해
If you wanna go out there
언제든 말만 해
널 데리러 갈게 나
If you wanna hold my hand
걱정은 하지마
나도 같은 마음이니까"
1040,Je T'aime,해이(Hey),"창문을 두드리는 깨끗한 빗소리에 
널 만나기전 설램이 더해가고
영화를 보러갈까 어디로든 떠나볼까 
투명하게 물든 거리를 함께 걸어볼까

조금더 가까이 작은 우산속에 
내한쪽 어깨끝이 다 젖어도 난 좋은걸

널 사랑하나봐 사랑에 빠졌어 
이 기분좋은 느낌이 변함없길 바래
널 사랑하나봐 자꾸 보고싶어 
매일 모닝 커피를 너와 들고 싶어

언제나 힘겨울 때 내게 올 그런사람 
애써 얘기하지 않아도 아는 사람
가끔씩 화를내고 때론 내가 토라져도 
오랜 친구처럼 살며시 나를 꼭 안아줘

조금씩 다가와 나를 보여줄게 
은은한 향기처럼 나의 곁에 머물러줘

널 사랑하나봐 사랑에 빠졌어 
이 기분좋은 느낌이 변함없길 바래
널 사랑하나봐 자꾸 보고싶어 
매일 모닝 커피를 너와 들고 싶어

널 사랑하나봐 꿈은 아니겠지 
비를 타고 찾아온 수줍은 내사랑
널 사랑하나봐 너무나 행복해 
언제나 투명하게 나만 사랑해줘
            
toi et moi eternellement"
1041,좋아해,프롬(Fromm),"언제부터였다고 말하긴 어렵지만
그 앨 생각하면 웃음이 나와
가끔 날 보며 씩 웃는 그 애를 마주보면
아찔한 기분에 어지러워져
그 애가 웃는 게 좋아 햇살같아서 좋아
바다의 반짝임보다 더 날 눈부시게 하는
그 애의 향기가 좋아 깨끗한 비누향기가
어떤 속삭임보다 더 날 설레이게 하는 바로 그런
그 애가 지나다니는 골목길 카페에서
하루종일 그 앨 기다리면서
그 애와 손을 맞잡고 걷는 상상을 하면
또 아찔한 기분에 어지러워져
그 애가 웃는 게 좋아 햇살같아서 좋아
바다의 반짝임보다 더 날 눈부시게 하는
그 애의 향기가 좋아 깨끗한 비누향기가
바다의 속삭임보다 더 날 설레이게 하는 답다답답~
오늘네게 다가가봐야지 오늘 네게 고백해야지 
넌 해피엔딩을 대답하면 돼 예쁜 니 입술로
하늘한 치마를 입고 
골목길 카페에 앉아 그 애가 오기만 기다리다가
곰곰이 생각해보니 좀 성급한게 아닐까
아무래도 좀 더 미뤄야겠어 이 고백
니가 참 좋아 햇살 같아서 좋아
바다의 반짝임보다 더 날 눈부시게 하는
난 너의 향기가 좋아 깨끗한 비누향기가
어떤 속삭임보다 더 날 설레이게 하는"
